,Fiscal Year,Uniform Rate (Full),Uniform Rate (Variable Portion),TBC Sales Rate,Interest Income,Gross Revenues,Debt Service,Acquisition Credits,Fixed Operational Expenses,Variable Operational Expenses,Utility Reserve Fund Balance (Total),R&R Fund (Total),R&R Fund (Deposit),R&R Fund (Transfer In),Rate Stabilization Fund (Deposit),Rate Stabilization Fund (Total),Rate Stabilization Fund (Transfer In),Unencumbered Funds,CIP Fund (Total),CIP Fund (Deposit),CIP Fund (Transfer In),Misc. Income,Insurance-Litigation-Arbitrage Income,Uniform Sales Revenues,Energy Savings Fund (Total),Energy Savings Fund (Deposit),Energy Savings Fund (Transfer In)
0,2019.0,2.559,0.3988,0.157,3804846.0,183438752.0,70122276.0,10231557.0,49732982.13999998,19832479.01,29652353.0,33914245.0,5509008.0,0.0,17086535.0,41581818.45,7039535.0,4772886.0,27141633.0,5356993.0,653919.0,460656.0,6476.0,166187166.0,553050.0,270869.0,0.0
1,2020.0,2.559,0.4028,0.195,3738379.0,195303127.0,70354915.0,10231558.0,62503746.0,22008411.0,29314554.0,32687852.0,4988288.0,2593877.0,17374383.0,35700886.0,11468475.0,4168060.0,25046262.0,7427045.0,1752408.0,492126.0,19851.0,170303928.0,950977.0,338228.0,0.0
2,2021.0,2.559,0.3848,0.195,4817949.0,191438127.62492892,70093840.0,10231558.0,50252796.3,23344713.900000002,31146703.531195242,36280293.68192296,3000000.0,0.0,0.0,60693219.23551049,1026482.5098527463,29605090.185174093,26003329.550094392,4074631.2358620185,3571507.5418877234,1309238.7651875478,34005.08761334008,176445619.72038758,1803710.7162103613,1026482.5098527463,190984.50595991674
3,2022.0,2.5634,0.4174,0.195,2963213.4982866105,281529163.14322317,71153640.0,10231558.0,51911138.5779,24115089.458699998,32244862.210510843,38487976.57554366,3200000.0,1339539.4143474728,23103031.45381187,88407461.34113793,0.0,92253153.11755736,28401446.28379105,4605726.20002229,2456475.5912914113,1546757.39081009,494061.153179075,184506306.23511472,2776799.5522166844,1144627.846345883,188801.51111423085
4,2023.0,2.877683735049751,0.4477290596383612,0.195,2498475.106429723,286246679.9947763,62604333.0,10231558.0,53624206.1509707,24910887.410837095,33144372.995745614,40990066.74253793,3200000.0,966380.8875545167,35058299.09573589,114904926.29824732,6000000.0,89075636.92681907,32094352.36551366,6332602.347548911,2837809.2068782677,2100005.0966345407,1439582.7260837965,178151273.85363814,4005326.0486131394,1277422.5491645732,68265.48629993746
5,2024.0,2.8315330575787963,0.4525979237912079,0.195,3737505.857352123,287316027.2524106,63104152.0,10231558.0,55393804.95395273,25732946.695394717,34467774.12698538,43813466.17548288,3900000.0,1465267.8914174568,30656569.091975912,144332639.27548632,4050000.0,90807253.67027706,32746529.193561014,5812853.311492255,5464994.750097134,1698337.9715321595,209776.5146385299,181614507.34055412,5720194.031791387,1680712.147431785,3822.6181138717766
6,2025.0,2.8934271371794686,0.4752422807086702,0.195,4390011.274340633,298943969.5238587,62550902.0,10231558.0,57221800.51743317,26582133.936342742,35993806.20839537,44704350.28053549,3200000.0,2742231.1897562263,37040983.61364831,177500362.89233866,7350000.0,92857202.34498942,37175889.80112729,8313333.057821455,4207686.227860205,2119729.905114246,1612652.566531557,185714404.68997884,6722796.707737076,981602.5310313794,35546.47740769987
7,2026.0,3.300169011310583,0.4794417804149858,0.195,2559459.7094045873,323790657.4479155,86840327.0,10231558.0,59545281.514508456,27558078.49624205,36869287.527534574,46027110.01535761,3400000.0,2306299.064767781,21869489.82679686,205322623.66519105,8504942.876073074,106405429.28730099,44111350.10641478,8161577.388859445,1416601.111146345,2853396.6076653968,481897.15926695516,212810858.57460198,6536159.306175468,161922.7552717537,383006.82106397196
8,2027.0,4.0320073756930395,0.5187600079438062,0.195,5906215.589609319,386320359.57328874,129516262.97916621,10231558.0,61945437.38448724,28566229.226618037,38837376.003720544,46418136.21132771,4300000.0,4375134.030935402,11779489.926344037,242112220.98283035,1950000.0,131286039.59949091,51758815.32452548,8777722.852276575,1577015.1422486696,2541991.894367124,992494.4298454121,262572079.19898182,6519976.7997655645,6534.669256363923,88915.0643505788
9,2028.0,4.430814965416099,0.5106045785097211,0.195,3120977.8491591522,440576172.7563188,154528143.8293155,10231558.0,64424798.398175314,29607648.93109643,39851798.80075292,47496636.12363985,3400000.0,2526784.8716228935,23891148.51032558,274534241.07599837,6300000.0,145046166.8778612,57076831.18343045,8734614.471666051,3645502.6164086014,1890321.364073034,1714212.699841848,290092333.7557224,7260905.216023221,912097.6207805969,200003.8829018336
10,2029.0,3.6980855577712655,0.545784770672983,0.195,5606631.40382662,405976327.95088464,101604948.19151828,10231558.0,66985978.32531509,30683435.48582261,45872264.75690436,48955133.44072801,4400000.0,3276236.491600207,57693352.79465255,309893199.23596466,450000.0,121226984.8638852,61516437.37630787,9119952.347400244,5082596.64317129,2736603.296391822,1324123.510263059,242453969.7277704,7116375.718130574,166889.8335979696,362590.7544764006
11,2030.0,3.1638100096968236,0.5763831519936596,0.195,3342413.047328137,338085525.9812889,56145556.0,10231558.0,69631677.19005048,31794722.996854756,46969385.26632064,50773896.14211112,4600000.0,2988989.112662305,52155622.609231204,339574410.1681718,4050000.0,101487473.62984404,71451247.67061421,11645306.200279662,1971554.3601191498,889825.4379192475,640811.8996868142,202974947.25968808,7540184.969696453,746687.0384249389,353077.68339616957
12,2031.0,2.5149569937989313,0.5748163556672726,0.195,1763729.187591298,274870329.2815949,22730162.0,0.0,72364684.11732213,32942682.99575096,47551232.179908454,53348714.02591643,3500000.0,1039378.9708147583,50322312.3164361,369436162.60959953,1350000.0,81613168.35617389,79494124.08392,9952211.232290417,2070037.628156989,2540071.120084859,1393302.0327552033,163226336.71234778,9002252.054133588,1508807.4311208413,63699.16749948064
13,2032.0,3.2009967113827393,0.5910575394584402,0.195,3432985.2478172095,302002902.74796504,57391070.82783113,0.0,75187880.27319376,34128525.67461074,48683046.7410565,55051806.68987291,2600000.0,1126798.4834827317,23566557.17285794,406211998.1952172,8127630.542170854,101358096.98170799,85389839.26752631,6792527.581282096,1239369.7720006877,2434957.316144631,1311799.0667590355,202716193.96341598,10019288.941797825,1053454.2249769003,75209.98849552979
14,2033.0,3.3676440201258138,0.6245181963848194,0.195,6716804.041074943,338331099.21084124,66333727.82783113,0.0,78104241.90220915,35353501.161872886,50856760.42421316,56347827.420974,3100000.0,2211274.4865981005,36626843.05068907,450792863.9567234,3000000.0,109306801.3535836,89302718.36580831,8285723.453657748,5004592.435319577,737265.3437007028,689463.2152726932,218613602.7071672,11313676.097560033,1400010.6904149973,179750.2294173985
15,2034.0,3.740748053253836,0.6305717787649381,0.195,2365134.2663173955,365335713.65650535,87793502.82783112,0.0,81116843.46498205,36618900.84021469,51616468.03974254,59204886.19174098,4099999.9999999995,1377140.21551392,24098147.61556208,486295312.071657,2400000.0,122037485.564013,94985540.17497697,7696533.235546995,2226396.366070604,1610508.770177375,1974761.5568163532,244074971.128026,13214921.057791583,1961340.7789891388,87040.67063377477
16,2035.0,4.02587005036214,0.6631182796878557,0.195,9844129.00371803,407365826.7335627,89957135.82783112,0.0,84228860.87932645,37926058.70794178,54742069.19340044,61685292.489244975,3500000.0,1556037.1392078458,55547610.218552664,539942201.9565792,10878006.236113274,126608548.51355036,97207350.87089899,8229703.132478649,6868537.1043696,768205.0587177963,2196329.6003225017,253217097.0271007,14702568.224624148,1698351.516742173,330442.0628605089
17,2036.0,4.87583895756333,0.7034728435152313,0.195,10316239.159093913,474389635.70868933,149216570.82783112,0.0,87443574.86834422,39276352.785303846,58007804.46909125,60716407.161264785,3800000.0,5310161.42572812,24935087.094996125,598664883.1898791,3600000.0,159258257.87753072,102936438.14513782,10083989.630646618,5207877.408134872,2796392.398787809,2033901.0483327687,318516515.75506145,15207382.942700585,499610.3677461619,123807.74370955843
18,2037.0,5.52338117067491,0.7411835032542017,0.195,6406679.2941605635,537042186.2338468,168892077.82783112,0.0,90764374.41899957,40671206.56721887,60013104.647492155,59289829.676509686,3200000.0,4914938.234656722,46501904.10827917,647177439.644081,14100000.0,172525667.96443957,112386808.58856632,13269134.950278278,4307641.070591353,1242143.7457454202,1761190.0822829164,345051335.92887914,16497427.842801008,1878363.5134389566,660543.1166387879
19,2038.0,4.253210969384284,0.7708996197269324,0.195,11443533.521577775,474231354.6436094,79062101.82783112,0.0,94194760.35482654,42112090.52393709,63573925.732358,60647049.63831966,4300000.0,3408169.7956187525,109365979.72202606,706795578.0781919,13650000.0,131347870.24398573,122012733.2961084,13903496.377028802,5159741.00396779,4357835.6341542695,990666.2358797935,262695740.48797145,16571978.393732242,668243.9935832174,723188.3996091806
20,2039.0,4.190322381980285,0.7943949074111724,0.195,8683413.944955695,429342339.0204474,76775397.82783112,0.0,97738349.02653582,43600523.65122701,66302735.03280956,59961881.70628512,3300000.0,4351763.276919536,62429254.35808851,768403947.4530755,7800000.0,134054593.27709828,125852683.76579154,10351959.207422892,7249543.37973469,1310293.4502574252,490268.17039773904,268109186.55419657,17764413.284144256,1300236.4183224423,207974.7460786295
